"from","to","km","miles","minutes","hours","m","seconds","lon","lat","minutes_discrete","city"
"Japan, 〒112-0012 Tōkyō-to, Bunkyō-ku, Ōtsuka, 5 Chome−16−１３ グレンツ小石川","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7301007,35.7226342,NA,"Tokyo"
"4 Chome-12-4 Ōtsuka, Bunkyō-ku, Tōkyō-to 112-0012, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.7226342,NA,"Tokyo"
"2 Chome-14-23 Sengoku, Bunkyō-ku, Tōkyō-to 112-0011, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.7226342,NA,"Tokyo"
"4 Chome-11-16 Hakusan, Bunkyō-ku, Tōkyō-to 113-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7226342,NA,"Tokyo"
"Japan, 〒113-0001 Tōkyō-to, Bunkyō-ku, Hakusan, 5 Chome−28, ４号館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7226342,NA,"Tokyo"
"2 Chome-28-9 Mukōgaoka, Bunkyō-ku, Tōkyō-to 113-0023, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7226342,NA,"Tokyo"
"2 Chome-10-5 Sendagi, Bunkyō-ku, Tōkyō-to 113-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7226342,NA,"Tokyo"
"Japan, 〒167-0021 Tōkyō-to, Suginami-ku, Igusa, 2 Chome−25−１ メゾンソレイユ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7276342,NA,"Tokyo"
"Japan, 〒167-0021 Tōkyō-to, Suginami-ku, Igusa, 1 Chome−36−２ ファミリーマート","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7276342,NA,"Tokyo"
"2 Chome-13-14 Kamisaginomiya, Nakano-ku, Tōkyō-to 165-0031, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",0.185,0.114959,2.23333333333333,0.0372222222222222,185,134,139.6301007,35.7276342,"(0,5]","Tokyo"
"Japan, 〒165-0031 Tōkyō-to, Nakano-ku, Kamisaginomiya, 2 Chome−4, シテエハイム１","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7276342,NA,"Tokyo"
"3 Chome-14-11 Nakamuraminami, Nerima-ku, Tōkyō-to 176-0025, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7276342,NA,"Tokyo"
"2 Chome-9-15 Nakamuraminami, Nerima-ku, Tōkyō-to 176-0025, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7276342,NA,"Tokyo"
"Japan, 〒176-0014 Tōkyō-to, Nerima-ku, Toyotamaminami, 3 Chome−27−３０ 区営豊玉南三丁目アパート３０号棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7276342,NA,"Tokyo"
"Japan, 〒176-0014 Tōkyō-to, Nerima-ku, Toyotamaminami, 2 Chome−24−１５ ヤマト運輸（株）豊玉南宅急便センター","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7276342,NA,"Tokyo"
"Japan, 〒176-0014 Tōkyō-to, Nerima-ku, Toyotamaminami, 1 Chome−12−２ サンヒルズ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7276342,NA,"Tokyo"
"Japan, 〒165-0022 Tōkyō-to, Nakano-ku, Egota, 3 Chome−14, 総合東京病院","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7276342,NA,"Tokyo"
"3 Chome-2-10 Egota, Nakano-ku, Tōkyō-to 165-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6701007,35.7276342,NA,"Tokyo"
"Japan, 〒165-0023 Tōkyō-to, Nakano-ku, Eharachō, 1 Chome−19−１０ 公益財団法人東京子ども図書館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6751007,35.7276342,NA,"Tokyo"
"4 Chome-4-11 Nishiochiai, Shinjuku-ku, Tōkyō-to 161-0031, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",0.649,0.4032886,7.81666666666667,0.130277777777778,649,469,139.6801007,35.7276342,"(5,10]","Tokyo"
"Japan, 〒171-0052 Tōkyō-to, Toshima-ku, Minaminagasaki, 4 Chome−40−１６ 八千穂電業社","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6851007,35.7276342,NA,"Tokyo"
"Japan, 〒171-0051 Tōkyō-to, Toshima-ku, Nagasaki, 2 Chome−4−６ プレイスビーイン","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6901007,35.7276342,NA,"Tokyo"
"1 Chome-9-11 Nagasaki, Toshima-ku, Tōkyō-to 171-0051, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6951007,35.7276342,NA,"Tokyo"
"Japan, 〒171-0021 Tōkyō-to, Toshima-ku, Nishiikebukuro, 4 Chome−7−１ 区立西池袋中学校","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7001007,35.7276342,NA,"Tokyo"
"Japan, 〒171-0021 Tōkyō-to, Toshima-ku, Nishiikebukuro, 2 Chome−34−７ メゾンアルカンシエル池袋","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.89,3.038646,58.8833333333333,0.981388888888889,4890,3533,139.7051007,35.7276342,"(55,60]","Tokyo"
"Japan, 〒171-0022 Tokyo, Toshima, Minamiikebukuro, Unnamed Road、１丁目-２８","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.864,3.0224896,58.4166666666667,0.973611111111111,4864,3505,139.7101007,35.7276342,"(55,60]","Tokyo"
"2 Chome-29-4 Minamiikebukuro, Toshima-ku, Tōkyō-to 171-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.733,2.9410862,56.7666666666667,0.946111111111111,4733,3406,139.7151007,35.7276342,"(55,60]","Tokyo"
"Unnamed Road, 4 Chome-21 Higashiikebukuro, Toshima-ku, Tōkyō-to 170-0013, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",4.822,2.9963908,57.8666666666667,0.964444444444444,4822,3472,139.7201007,35.7276342,"(55,60]","Tokyo"
"5 Chome-35-21 Higashiikebukuro, Toshima-ku, Tōkyō-to 170-0013, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7251007,35.7276342,NA,"Tokyo"
"2 Chome-26-５ Minamiotsuka, Toshima, Tokyo 170-0005, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",0.184,0.1143376,2.21666666666667,0.0369444444444444,184,133,139.7301007,35.7276342,"(0,5]","Tokyo"
"1 Chome-11-3 Minamiōtsuka, Toshima-ku, Tōkyō-to 170-0005, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.7276342,NA,"Tokyo"
"Japan, 〒112-0011 Tōkyō-to, Bunkyō-ku, Sengoku, 4 Chome−4−２０ ヴィラ・ムツミ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.7276342,NA,"Tokyo"
"1 Chome-29-13 Sengoku, Bunkyō-ku, Tōkyō-to 112-0011, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7276342,NA,"Tokyo"
"2 Chome-17-19 Honkomagome, Bunkyō-ku, Tōkyō-to 113-0021, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7276342,NA,"Tokyo"
"3 Chome-11-15 Honkomagome, Bunkyō-ku, Tōkyō-to 113-0021, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7276342,NA,"Tokyo"
"5 Chome-21-19 Sendagi, Bunkyō-ku, Tōkyō-to 113-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7276342,NA,"Tokyo"
"1 Chome-9-17 Minamitanaka, Nerima-ku, Tōkyō-to 177-0035, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7326342,NA,"Tokyo"
"1 Chome-8-20 Fujimidai, Nerima-ku, Tōkyō-to 177-0034, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7326342,NA,"Tokyo"
"4 Chome-2-3 Kamisaginomiya, Nakano-ku, Tōkyō-to 165-0031, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7326342,NA,"Tokyo"
"Japan, 〒176-0024 Tōkyō-to, Nerima-ku, Nakamura, 3 Chome−43−８ （株）アムリッツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7326342,NA,"Tokyo"
"3 Chome-16-3 Nakamura, Nerima-ku, Tōkyō-to 176-0024, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7326342,NA,"Tokyo"
"Japan, 〒176-0024 Tōkyō-to, Nerima-ku, Nakamura, 2 Chome−4−４ カーサー・フローレ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7326342,NA,"Tokyo"
"4 Chome-13-6 Toyotamanaka, Nerima, Tokyo 176-0013, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7326342,NA,"Tokyo"
"Japan, 〒176-0013 Tōkyō-to, Nerima-ku, Toyotamanaka, 3 Chome−13−２０ 練馬区役所豊玉中分室","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7326342,NA,"Tokyo"
"Japan, 〒176-0013 Tōkyō-to, Nerima-ku, Toyotamanaka, 2 Chome−1−１３ ミュージション新江古田","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7326342,NA,"Tokyo"
"Japan, 〒176-0012 Tōkyō-to, Nerima-ku, Toyotamakita, 2 Chome−19, 江古田第２ローヤルコーポＡ棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7326342,NA,"Tokyo"
"2 Chome-31-10 Eharachō, Nakano-ku, Tōkyō-to 165-0023, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6701007,35.7326342,NA,"Tokyo"
"Japan, 〒165-0023 Tōkyō-to, Nakano-ku, Eharachō, 3 Chome−21, 江古田家族寮Ｂ棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6751007,35.7326342,NA,"Tokyo"
"Japan, 〒171-0051 Tōkyō-to, Toshima-ku, Nagasaki, 5 Chome−4−１ 日神パレステージ東長崎","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6801007,35.7326342,NA,"Tokyo"
"4 Chome-48-12 Nagasaki, Toshima-ku, Tōkyō-to 171-0051, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6851007,35.7326342,NA,"Tokyo"
"2 Chome-10-12 Chihaya, Toshima-ku, Tōkyō-to 171-0044, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6901007,35.7326342,NA,"Tokyo"
"Japan, 〒171-0044 Tōkyō-to, Toshima-ku, Chihaya, 1 Chome−28, 間下歯科","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6951007,35.7326342,NA,"Tokyo"
"Japan, 〒171-0021 Tōkyō-to, Toshima-ku, Nishiikebukuro, 5 Chome−26−１９ 陸王西池袋ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7001007,35.7326342,NA,"Tokyo"
"Japan, 〒170-0014 Tōkyō-to, Toshima-ku, Ikebukuro, 2 Chome−22−７ ファミールコープ池袋","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7051007,35.7326342,NA,"Tokyo"
"Japan, 〒171-0021 Tōkyō-to, Toshima-ku, Nishiikebukuro, 1 Chome−40, 中川ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7101007,35.7326342,NA,"Tokyo"
"Japan, 〒170-0013 Tōkyō-to, Toshima-ku, Higashiikebukuro, 1 Chome−36−１ ロックハウスイクベ池袋","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7151007,35.7326342,NA,"Tokyo"
"Japan, 〒170-0013 Tōkyō-to, Toshima-ku, Higashiikebukuro, 2 Chome−45−１０ 東池袋リリエンハイム","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7201007,35.7326342,NA,"Tokyo"
"3 Chome-2-10 Kitaōtsuka, Toshima-ku, Tōkyō-to 170-0004, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7251007,35.7326342,NA,"Tokyo"
"Japan, 〒170-0004 Tōkyō-to, Toshima-ku, Kitaōtsuka, 1 Chome−18−７ 医療法人社団日心会総合病院一心病院","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7301007,35.7326342,NA,"Tokyo"
"1 Chome-5-2 Kitaōtsuka, Toshima-ku, Tōkyō-to 170-0004, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.7326342,NA,"Tokyo"
"Japan, 〒170-0002 Tōkyō-to, Toshima-ku, Sugamo, 1 Chome−12−３ 小川会館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.7326342,NA,"Tokyo"
"Unnamed Road, 6 Chome-16 Honkomagome, Bunkyō-ku, Tōkyō-to 113-0021, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7326342,NA,"Tokyo"
"Japan, 〒113-0021 Tōkyō-to, Bunkyō-ku, Honkomagome, 5 Chome−4−６ ウイスターリア本駒込","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7326342,NA,"Tokyo"
"4 Chome-31-2 Honkomagome, Bunkyō-ku, Tōkyō-to 113-0021, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7326342,NA,"Tokyo"
"1 Chome-7-2 Tabata, Kita, Tokyo 114-0014, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7326342,NA,"Tokyo"
"3 Chome-9-1 Minamitanaka, Nerima, Tokyo 177-0035, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7376342,NA,"Tokyo"
"Japan, 〒177-0034 Tōkyō-to, Nerima-ku, Fujimidai, 3 Chome−7−７ テアーガルテン","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7376342,NA,"Tokyo"
"Japan, 〒176-0021 Tōkyō-to, Nerima-ku, Nukui, 3 Chome−33, 富士見台ファミリーコーポ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7376342,NA,"Tokyo"
"1 Chome-35-17 Nukui, Nerima-ku, Tōkyō-to 176-0021, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7376342,NA,"Tokyo"
"1 Chome-13-8 Kōyama, Nerima-ku, Tōkyō-to 176-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7376342,NA,"Tokyo"
"Mejiro Dori, 2 Chome Nakamurakita, Nerima-ku, Tōkyō-to 176-0023, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7376342,NA,"Tokyo"
"Japan, 〒176-0001 Tōkyō-to, Nerima-ku, Nerima, 3 Chome, 西武スマイルパーク練馬駅西口第２バイク駐車場","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7376342,NA,"Tokyo"
"Japan, 〒176-0001 Tōkyō-to, Nerima-ku, Nerima, 1 Chome−2−５ 光運ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7376342,NA,"Tokyo"
"Japan, 〒176-0011 Tōkyō-to, Nerima-ku, Toyotamakami, 2 Chome−24, （有）スペース９６","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7376342,NA,"Tokyo"
"Japan, 〒176-0011 Tōkyō-to, Nerima-ku, Toyotamakami, 2 Chome−4−１２ コープみらいコープデリ豊玉センター","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7376342,NA,"Tokyo"
"9-9 Sakaechō, Nerima-ku, Tōkyō-to 176-0006, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6701007,35.7376342,NA,"Tokyo"
"1 Chome-54-5 Kotakechō, Nerima-ku, Tōkyō-to 176-0004, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6751007,35.7376342,NA,"Tokyo"
"Japan, 〒176-0005 Tōkyō-to, Nerima-ku, Asahigaoka, 2 Chome−28−１ グランデュール上岡","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6801007,35.7376342,NA,"Tokyo"
"Japan, 〒171-0044 Tōkyō-to, Toshima-ku, Chihaya, 4 Chome−29−３ メゾンドセラヴィ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6851007,35.7376342,NA,"Tokyo"
"3 Chome-10-４ Kanamecho, Toshima, Tokyo 171-0043, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6901007,35.7376342,NA,"Tokyo"
"Japan, 〒171-0042 Tōkyō-to, Toshima-ku, Takamatsu, 2 Chome−9−７ そば処紅葉庵","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6951007,35.7376342,NA,"Tokyo"
"2 Chome-34-20 Takamatsu, Toshima-ku, Tōkyō-to 171-0042, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7001007,35.7376342,NA,"Tokyo"
"Japan, 〒170-0014 Tōkyō-to, Toshima-ku, Ikebukuro, 3 Chome−41, シティハイム","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7051007,35.7376342,NA,"Tokyo"
"Japan, 〒170-0014 Tōkyō-to, Toshima-ku, Ikebukuro, 4 Chome−24−５ メゾンウエダ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7101007,35.7376342,NA,"Tokyo"
"1 Chome-2-2 Ikebukurohonchō, Toshima-ku, Tōkyō-to 170-0011, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7151007,35.7376342,NA,"Tokyo"
"3 Chome-32-5 Kamiikebukuro, Toshima-ku, Tōkyō-to 170-0012, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7201007,35.7376342,NA,"Tokyo"
"1 Chome-30-1 Nishisugamo, Toshima-ku, Tōkyō-to 170-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7251007,35.7376342,NA,"Tokyo"
"Japan, 〒170-0002 Tōkyō-to, Toshima-ku, Sugamo, 4 Chome−12−３ ＤＵＯＳＴＡＧＥ大塚","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7301007,35.7376342,NA,"Tokyo"
"5 Chome-1-5 Sugamo, Toshima, Tokyo 170-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.7376342,NA,"Tokyo"
"4 Chome-15-9 Komagome, Toshima-ku, Tōkyō-to 170-0003, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.7376342,NA,"Tokyo"
"3 Chome-18-7 Komagome, Toshima-ku, Tōkyō-to 170-0003, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7376342,NA,"Tokyo"
"Japan, 〒114-0015 Tōkyō-to, Kita-ku, Nakazato, 1 Chome−7−５ コスモ駒込","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7376342,NA,"Tokyo"
"4 Chome-18-1 Tabata, Kita-ku, Tōkyō-to 114-0014, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7376342,NA,"Tokyo"
"1 Chome-21-4 Tabata, Kita-ku, Tōkyō-to 114-0014, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7376342,NA,"Tokyo"
